START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/03/18,12:07 PM,01:07 PM,Twins at Blue Jays,Dunedin Stadium - Dunedin,"Local Radio: WCCO 830- TIBN- MLB.com",03/03/18,03/03/18,03:07 PM,04:07 PM,FALSE,TRUE,03/03/18,11:07 AM,12:07 PM,FREE,BUSY
03/04/18,12:05 PM,01:05 PM,Pirates at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- MLB.com",03/04/18,03/04/18,03:05 PM,04:05 PM,FALSE,TRUE,03/04/18,11:05 AM,12:05 PM,FREE,BUSY
03/05/18,12:05 PM,01:05 PM,Twins at Phillies,Spectrum Field - Clearwater,"Local TV: MLBN",03/05/18,03/05/18,03:05 PM,04:05 PM,FALSE,TRUE,03/05/18,11:05 AM,12:05 PM,FREE,BUSY
03/06/18,12:05 PM,01:05 PM,Orioles at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: WCCO 830- TIBN- MLB.com",03/06/18,03/06/18,03:05 PM,04:05 PM,FALSE,TRUE,03/06/18,11:05 AM,12:05 PM,FREE,BUSY
03/07/18,12:05 PM,01:05 PM,Twins at Red Sox,JetBlue Park - Ft. Myers,"Local Radio: TIBN- MLB.com",03/07/18,03/07/18,03:05 PM,04:05 PM,FALSE,TRUE,03/07/18,11:05 AM,12:05 PM,FREE,BUSY
03/09/18,12:05 PM,01:05 PM,Twins at Rays,Charlotte Sports Park - Port Charlotte,"",03/09/18,03/09/18,03:05 PM,04:05 PM,FALSE,TRUE,03/09/18,11:05 AM,12:05 PM,FREE,BUSY
03/11/18,12:05 PM,01:05 PM,Twins at Rays,Charlotte Sports Park - Port Charlotte,"Local TV: FSNO ----- Local Radio: TIBN- MLB.com",03/11/18,03/11/18,03:05 PM,04:05 PM,FALSE,TRUE,03/11/18,11:05 AM,12:05 PM,FREE,BUSY
03/12/18,05:35 PM,06:35 PM,Twins at Yankees,George M. Steinbrenner Field - Tampa,"",03/12/18,03/12/18,08:35 PM,09:35 PM,FALSE,TRUE,03/12/18,04:35 PM,05:35 PM,FREE,BUSY
03/13/18,12:05 PM,01:05 PM,Orioles at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: TIBN- MLB.com",03/13/18,03/13/18,03:05 PM,04:05 PM,FALSE,TRUE,03/13/18,11:05 AM,12:05 PM,FREE,BUSY
03/14/18,12:05 PM,01:05 PM,Red Sox at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: WCCO 830- TIBN- MLB.com",03/14/18,03/14/18,03:05 PM,04:05 PM,FALSE,TRUE,03/14/18,11:05 AM,12:05 PM,FREE,BUSY
03/15/18,12:05 PM,01:05 PM,Twins at Rays,Charlotte Sports Park - Port Charlotte,"",03/15/18,03/15/18,03:05 PM,04:05 PM,FALSE,TRUE,03/15/18,11:05 AM,12:05 PM,FREE,BUSY
03/16/18,12:05 PM,01:05 PM,Rays at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: MLB.com",03/16/18,03/16/18,03:05 PM,04:05 PM,FALSE,TRUE,03/16/18,11:05 AM,12:05 PM,FREE,BUSY
03/16/18,05:05 PM,06:05 PM,Twins at Red Sox,JetBlue Park - Ft. Myers,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- MLB.com",03/16/18,03/16/18,08:05 PM,09:05 PM,FALSE,TRUE,03/16/18,04:05 PM,05:05 PM,FREE,BUSY
03/17/18,12:05 PM,01:05 PM,Twins at Pirates,LECOM Park - Bradenton,"Local Radio: WCCO 830- TIBN- MLB.com",03/17/18,03/17/18,03:05 PM,04:05 PM,FALSE,TRUE,03/17/18,11:05 AM,12:05 PM,FREE,BUSY
03/18/18,12:05 PM,01:05 PM,Phillies at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO- MLBN ----- Local Radio: WCCO 830- TIBN- MLB.com",03/18/18,03/18/18,03:05 PM,04:05 PM,FALSE,TRUE,03/18/18,11:05 AM,12:05 PM,FREE,BUSY
03/19/18,12:05 PM,01:05 PM,Twins at Pirates,LECOM Park - Bradenton,"",03/19/18,03/19/18,03:05 PM,04:05 PM,FALSE,TRUE,03/19/18,11:05 AM,12:05 PM,FREE,BUSY
03/21/18,05:05 PM,06:05 PM,Pirates at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- MLB.com",03/21/18,03/21/18,08:05 PM,09:05 PM,FALSE,TRUE,03/21/18,04:05 PM,05:05 PM,FREE,BUSY
03/22/18,12:05 PM,01:05 PM,Yankees at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: ESPN2 ----- Local Radio: WCCO 830- TIBN- MLB.com",03/22/18,03/22/18,03:05 PM,04:05 PM,FALSE,TRUE,03/22/18,11:05 AM,12:05 PM,FREE,BUSY
03/23/18,12:05 PM,01:05 PM,Astros at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- MLB.com",03/23/18,03/23/18,03:05 PM,04:05 PM,FALSE,TRUE,03/23/18,11:05 AM,12:05 PM,FREE,BUSY
03/24/18,05:05 PM,06:05 PM,Twins at Orioles,Ed Smith Stadium - Sarasota,"Local Radio: TIBN- MLB.com",03/24/18,03/24/18,08:05 PM,09:05 PM,FALSE,TRUE,03/24/18,04:05 PM,05:05 PM,FREE,BUSY
03/25/18,12:05 PM,01:05 PM,Red Sox at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- MLB.com",03/25/18,03/25/18,03:05 PM,04:05 PM,FALSE,TRUE,03/25/18,11:05 AM,12:05 PM,FREE,BUSY
03/27/18,03:05 PM,04:05 PM,Twins at Nationals,Nationals Park - Washington,"Local Radio: TIBN- MLB.com",03/27/18,03/27/18,06:05 PM,07:05 PM,FALSE,TRUE,03/27/18,02:05 PM,03:05 PM,FREE,BUSY
03/29/18,02:05 PM,03:05 PM,Twins at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",03/29/18,03/29/18,05:05 PM,06:05 PM,FALSE,TRUE,03/29/18,01:05 PM,02:05 PM,FREE,BUSY
03/31/18,06:05 PM,07:05 PM,Twins at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",03/31/18,03/31/18,09:05 PM,10:05 PM,FALSE,TRUE,03/31/18,05:05 PM,06:05 PM,FREE,BUSY
04/01/18,12:05 PM,01:05 PM,Twins at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",04/01/18,04/01/18,03:05 PM,04:05 PM,FALSE,TRUE,04/01/18,11:05 AM,12:05 PM,FREE,BUSY
04/02/18,12:05 PM,01:05 PM,Twins at Pirates,PNC Park - Pittsburgh,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/02/18,04/02/18,03:05 PM,04:05 PM,FALSE,TRUE,04/02/18,11:05 AM,12:05 PM,FREE,BUSY
04/04/18,05:05 PM,06:05 PM,Twins at Pirates,PNC Park - Pittsburgh,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/04/18,04/04/18,08:05 PM,09:05 PM,FALSE,TRUE,04/04/18,04:05 PM,05:05 PM,FREE,BUSY
04/05/18,03:10 PM,04:10 PM,Mariners at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",04/05/18,04/05/18,06:10 PM,07:10 PM,FALSE,TRUE,04/05/18,02:10 PM,03:10 PM,FREE,BUSY
04/07/18,01:10 PM,02:10 PM,Mariners at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/07/18,04/07/18,04:10 PM,05:10 PM,FALSE,TRUE,04/07/18,12:10 PM,01:10 PM,FREE,BUSY
04/09/18,07:10 PM,08:10 PM,Astros at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/09/18,04/09/18,10:10 PM,11:10 PM,FALSE,TRUE,04/09/18,06:10 PM,07:10 PM,FREE,BUSY
04/10/18,07:10 PM,08:10 PM,Astros at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",04/10/18,04/10/18,10:10 PM,11:10 PM,FALSE,TRUE,04/10/18,06:10 PM,07:10 PM,FREE,BUSY
04/11/18,12:10 PM,01:10 PM,Astros at Twins,Target Field - Minneapolis,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",04/11/18,04/11/18,03:10 PM,04:10 PM,FALSE,TRUE,04/11/18,11:10 AM,12:10 PM,FREE,BUSY
04/12/18,07:10 PM,08:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/12/18,04/12/18,10:10 PM,11:10 PM,FALSE,TRUE,04/12/18,06:10 PM,07:10 PM,FREE,BUSY
04/17/18,06:10 PM,07:10 PM,Indians at Twins,Hiram Bithorn Stadium - San Juan,"Local TV: FS1 ----- Local Radio: WCCO 830- TIBN- La Raza",04/17/18,04/17/18,09:10 PM,10:10 PM,FALSE,TRUE,04/17/18,05:10 PM,06:10 PM,FREE,BUSY
04/18/18,06:10 PM,07:10 PM,Indians at Twins,Hiram Bithorn Stadium - San Juan,"Local TV: ESPN ----- Local Radio: WCCO 830- TIBN",04/18/18,04/18/18,09:10 PM,10:10 PM,FALSE,TRUE,04/18/18,05:10 PM,06:10 PM,FREE,BUSY
04/20/18,06:10 PM,07:10 PM,Twins at Rays,Tropicana Field - St. Petersburg,"Local TV: FSNO+ ----- Local Radio: WCCO 830- TIBN",04/20/18,04/20/18,09:10 PM,10:10 PM,FALSE,TRUE,04/20/18,05:10 PM,06:10 PM,FREE,BUSY
04/21/18,05:10 PM,06:10 PM,Twins at Rays,Tropicana Field - St. Petersburg,"Local TV: FSNO+ ----- Local Radio: WCCO 830- TIBN",04/21/18,04/21/18,08:10 PM,09:10 PM,FALSE,TRUE,04/21/18,04:10 PM,05:10 PM,FREE,BUSY
04/22/18,12:10 PM,01:10 PM,Twins at Rays,Tropicana Field - St. Petersburg,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",04/22/18,04/22/18,03:10 PM,04:10 PM,FALSE,TRUE,04/22/18,11:10 AM,12:10 PM,FREE,BUSY
04/23/18,06:05 PM,07:05 PM,Twins at Yankees,Yankee Stadium - Bronx,"Local TV: ESPN ----- Local Radio: WCCO 830- TIBN",04/23/18,04/23/18,09:05 PM,10:05 PM,FALSE,TRUE,04/23/18,05:05 PM,06:05 PM,FREE,BUSY
04/24/18,05:35 PM,06:35 PM,Twins at Yankees,Yankee Stadium - Bronx,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN- La Raza",04/24/18,04/24/18,08:35 PM,09:35 PM,FALSE,TRUE,04/24/18,04:35 PM,05:35 PM,FREE,BUSY
04/25/18,05:35 PM,06:35 PM,Twins at Yankees,Yankee Stadium - Bronx,"Local TV: FSNO+ ----- Local Radio: WCCO 830- TIBN",04/25/18,04/25/18,08:35 PM,09:35 PM,FALSE,TRUE,04/25/18,04:35 PM,05:35 PM,FREE,BUSY
04/26/18,12:05 PM,01:05 PM,Twins at Yankees,Yankee Stadium - Bronx,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",04/26/18,04/26/18,03:05 PM,04:05 PM,FALSE,TRUE,04/26/18,11:05 AM,12:05 PM,FREE,BUSY
04/27/18,07:10 PM,08:10 PM,Reds at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/27/18,04/27/18,10:10 PM,11:10 PM,FALSE,TRUE,04/27/18,06:10 PM,07:10 PM,FREE,BUSY
04/28/18,01:10 PM,02:10 PM,Reds at Twins,Target Field - Minneapolis,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",04/28/18,04/28/18,04:10 PM,05:10 PM,FALSE,TRUE,04/28/18,12:10 PM,01:10 PM,FREE,BUSY
04/29/18,01:10 PM,02:10 PM,Reds at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",04/29/18,04/29/18,04:10 PM,05:10 PM,FALSE,TRUE,04/29/18,12:10 PM,01:10 PM,FREE,BUSY
04/30/18,07:10 PM,08:10 PM,Blue Jays at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",04/30/18,04/30/18,10:10 PM,11:10 PM,FALSE,TRUE,04/30/18,06:10 PM,07:10 PM,FREE,BUSY
05/01/18,07:10 PM,08:10 PM,Blue Jays at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",05/01/18,05/01/18,10:10 PM,11:10 PM,FALSE,TRUE,05/01/18,06:10 PM,07:10 PM,FREE,BUSY
05/02/18,12:10 PM,01:10 PM,Blue Jays at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/02/18,05/02/18,03:10 PM,04:10 PM,FALSE,TRUE,05/02/18,11:10 AM,12:10 PM,FREE,BUSY
05/03/18,07:10 PM,08:10 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",05/03/18,05/03/18,10:10 PM,11:10 PM,FALSE,TRUE,05/03/18,06:10 PM,07:10 PM,FREE,BUSY
05/04/18,07:10 PM,08:10 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/04/18,05/04/18,10:10 PM,11:10 PM,FALSE,TRUE,05/04/18,06:10 PM,07:10 PM,FREE,BUSY
05/05/18,06:10 PM,07:10 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/05/18,05/05/18,09:10 PM,10:10 PM,FALSE,TRUE,05/05/18,05:10 PM,06:10 PM,FREE,BUSY
05/06/18,01:10 PM,02:10 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/06/18,05/06/18,04:10 PM,05:10 PM,FALSE,TRUE,05/06/18,12:10 PM,01:10 PM,FREE,BUSY
05/07/18,07:10 PM,08:10 PM,Twins at Cardinals,Busch Stadium - St. Louis,"Local TV: FSNO- ESPN ----- Local Radio: WCCO 830- TIBN",05/07/18,05/07/18,10:10 PM,11:10 PM,FALSE,TRUE,05/07/18,06:10 PM,07:10 PM,FREE,BUSY
05/08/18,12:15 PM,01:15 PM,Twins at Cardinals,Busch Stadium - St. Louis,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",05/08/18,05/08/18,03:15 PM,04:15 PM,FALSE,TRUE,05/08/18,11:15 AM,12:15 PM,FREE,BUSY
05/10/18,09:07 PM,10:07 PM,Twins at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: FS1 ----- Local Radio: WCCO 830- TIBN",05/11/18,05/11/18,12:07 AM,01:07 AM,FALSE,TRUE,05/10/18,08:07 PM,09:07 PM,FREE,BUSY
05/11/18,09:07 PM,10:07 PM,Twins at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/12/18,05/12/18,12:07 AM,01:07 AM,FALSE,TRUE,05/11/18,08:07 PM,09:07 PM,FREE,BUSY
05/12/18,08:07 PM,09:07 PM,Twins at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/12/18,05/13/18,11:07 PM,12:07 AM,FALSE,TRUE,05/12/18,07:07 PM,08:07 PM,FREE,BUSY
05/13/18,03:07 PM,04:07 PM,Twins at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",05/13/18,05/13/18,06:07 PM,07:07 PM,FALSE,TRUE,05/13/18,02:07 PM,03:07 PM,FREE,BUSY
05/14/18,06:10 PM,07:10 PM,Mariners at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/14/18,05/14/18,09:10 PM,10:10 PM,FALSE,TRUE,05/14/18,05:10 PM,06:10 PM,FREE,BUSY
05/15/18,07:10 PM,08:10 PM,Cardinals at Twins,Target Field - Minneapolis,"Local TV: FS1 ----- Local Radio: WCCO 830- TIBN- La Raza",05/15/18,05/15/18,10:10 PM,11:10 PM,FALSE,TRUE,05/15/18,06:10 PM,07:10 PM,FREE,BUSY
05/16/18,12:10 PM,01:10 PM,Cardinals at Twins,Target Field - Minneapolis,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",05/16/18,05/16/18,03:10 PM,04:10 PM,FALSE,TRUE,05/16/18,11:10 AM,12:10 PM,FREE,BUSY
05/18/18,07:10 PM,08:10 PM,Brewers at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/18/18,05/18/18,10:10 PM,11:10 PM,FALSE,TRUE,05/18/18,06:10 PM,07:10 PM,FREE,BUSY
05/19/18,06:10 PM,07:10 PM,Brewers at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/19/18,05/19/18,09:10 PM,10:10 PM,FALSE,TRUE,05/19/18,05:10 PM,06:10 PM,FREE,BUSY
05/20/18,01:10 PM,02:10 PM,Brewers at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",05/20/18,05/20/18,04:10 PM,05:10 PM,FALSE,TRUE,05/20/18,12:10 PM,01:10 PM,FREE,BUSY
05/21/18,07:10 PM,08:10 PM,Tigers at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/21/18,05/21/18,10:10 PM,11:10 PM,FALSE,TRUE,05/21/18,06:10 PM,07:10 PM,FREE,BUSY
05/22/18,07:10 PM,08:10 PM,Tigers at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",05/22/18,05/22/18,10:10 PM,11:10 PM,FALSE,TRUE,05/22/18,06:10 PM,07:10 PM,FREE,BUSY
05/23/18,12:10 PM,01:10 PM,Tigers at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/23/18,05/23/18,03:10 PM,04:10 PM,FALSE,TRUE,05/23/18,11:10 AM,12:10 PM,FREE,BUSY
05/25/18,09:10 PM,10:10 PM,Twins at Mariners,Safeco Field - Seattle,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/26/18,05/26/18,12:10 AM,01:10 AM,FALSE,TRUE,05/25/18,08:10 PM,09:10 PM,FREE,BUSY
05/26/18,09:10 PM,10:10 PM,Twins at Mariners,Safeco Field - Seattle,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",05/27/18,05/27/18,12:10 AM,01:10 AM,FALSE,TRUE,05/26/18,08:10 PM,09:10 PM,FREE,BUSY
05/27/18,03:10 PM,04:10 PM,Twins at Mariners,Safeco Field - Seattle,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",05/27/18,05/27/18,06:10 PM,07:10 PM,FALSE,TRUE,05/27/18,02:10 PM,03:10 PM,FREE,BUSY
05/28/18,06:15 PM,07:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/28/18,05/28/18,09:15 PM,10:15 PM,FALSE,TRUE,05/28/18,05:15 PM,06:15 PM,FREE,BUSY
05/29/18,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",05/29/18,05/29/18,10:15 PM,11:15 PM,FALSE,TRUE,05/29/18,06:15 PM,07:15 PM,FREE,BUSY
05/30/18,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",05/30/18,05/30/18,10:15 PM,11:15 PM,FALSE,TRUE,05/30/18,06:15 PM,07:15 PM,FREE,BUSY
05/31/18,07:10 PM,08:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: WCCO 830- TIBN",05/31/18,05/31/18,10:10 PM,11:10 PM,FALSE,TRUE,05/31/18,06:10 PM,07:10 PM,FREE,BUSY
06/01/18,07:10 PM,08:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/01/18,06/01/18,10:10 PM,11:10 PM,FALSE,TRUE,06/01/18,06:10 PM,07:10 PM,FREE,BUSY
06/02/18,03:10 PM,04:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: FS1 ----- Local Radio: WCCO 830- TIBN",06/02/18,06/02/18,06:10 PM,07:10 PM,FALSE,TRUE,06/02/18,02:10 PM,03:10 PM,FREE,BUSY
06/03/18,01:10 PM,02:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",06/03/18,06/03/18,04:10 PM,05:10 PM,FALSE,TRUE,06/03/18,12:10 PM,01:10 PM,FREE,BUSY
06/05/18,03:10 PM,04:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/05/18,06/05/18,06:10 PM,07:10 PM,FALSE,TRUE,06/05/18,02:10 PM,03:10 PM,FREE,BUSY
06/05/18,,,White Sox at Twins - Time TBD,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/05/18,06/05/18,,,FALSE,TRUE,06/05/18,,,FREE,BUSY
06/06/18,07:10 PM,08:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/06/18,06/06/18,10:10 PM,11:10 PM,FALSE,TRUE,06/06/18,06:10 PM,07:10 PM,FREE,BUSY
06/07/18,12:10 PM,01:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/07/18,06/07/18,03:10 PM,04:10 PM,FALSE,TRUE,06/07/18,11:10 AM,12:10 PM,FREE,BUSY
06/08/18,07:10 PM,08:10 PM,Angels at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/08/18,06/08/18,10:10 PM,11:10 PM,FALSE,TRUE,06/08/18,06:10 PM,07:10 PM,FREE,BUSY
06/09/18,01:10 PM,02:10 PM,Angels at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/09/18,06/09/18,04:10 PM,05:10 PM,FALSE,TRUE,06/09/18,12:10 PM,01:10 PM,FREE,BUSY
06/10/18,01:10 PM,02:10 PM,Angels at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",06/10/18,06/10/18,04:10 PM,05:10 PM,FALSE,TRUE,06/10/18,12:10 PM,01:10 PM,FREE,BUSY
06/12/18,06:10 PM,07:10 PM,Twins at Tigers,Comerica Park - Detroit,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN- La Raza",06/12/18,06/12/18,09:10 PM,10:10 PM,FALSE,TRUE,06/12/18,05:10 PM,06:10 PM,FREE,BUSY
06/13/18,06:10 PM,07:10 PM,Twins at Tigers,Comerica Park - Detroit,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/13/18,06/13/18,09:10 PM,10:10 PM,FALSE,TRUE,06/13/18,05:10 PM,06:10 PM,FREE,BUSY
06/14/18,12:10 PM,01:10 PM,Twins at Tigers,Comerica Park - Detroit,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/14/18,06/14/18,03:10 PM,04:10 PM,FALSE,TRUE,06/14/18,11:10 AM,12:10 PM,FREE,BUSY
06/15/18,06:10 PM,07:10 PM,Twins at Indians,Progressive Field - Cleveland,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",06/15/18,06/15/18,09:10 PM,10:10 PM,FALSE,TRUE,06/15/18,05:10 PM,06:10 PM,FREE,BUSY
